SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$A39FE2,10723298,Spritemap_Tripper_VerticallyStill_Left_1,,USED
$A39FF3,10723315,Spritemap_Tripper_VerticallyStill_Left_2,,USED
$A3A009,10723337,Spritemap_Tripper_Frozen_MovingLeft,,USED
$A3A015,10723349,Spritemap_Tripper_Frozen_MovingRight,,USED
$A3A021,10723361,Spritemap_Kamer2_0,,USED
$A3A02D,10723373,Spritemap_Kamer2_1,,USED
$A3A039,10723385,Spritemap_Kamer2_2,,USED
$A3A045,10723397,Spritemap_Kamer2_3,,USED
$A3A051,10723409,Palette_Sbug,,USED
$A3A071,10723441,InstList_Sbug_FacingUp,,USED
$A3A085,10723461,InstList_Sbug_FacingUpLeft,,USED
$A3A099,10723481,InstList_Sbug_FacingLeft,,USED
$A3A0AD,10723501,InstList_Sbug_FacingDownLeft,,USED
$A3A0C1,10723521,InstList_Sbug_FacingDown,,USED
$A3A0D5,10723541,InstList_Sbug_FacingDownRight,,USED
$A3A0E9,10723561,InstList_Sbug_FacingRight,,USED
$A3A0FD,10723581,InstList_Sbug_FacingUpRight,,USED
$A3A111,10723601,InstListPointers_Sbug,,USED
$A3A121,10723617,ActivateFunctionPointers_Sbug,,USED
$A3A12F,10723631,SetSbugInstList,,USED
$A3A14C,10723660,.return,,USED
$A3A14D,10723661,InitAI_Sbug,,USED
$A3A183,10723715,CalculateMovingForwardSpeeds,,USED
$A3A1B0,10723760,UNUSED_CalculateMovingForwardVelocities_A3A1B0,,USED
$A3A1F3,10723827,CalculateMovingLeftVelocities,,USED
$A3A23E,10723902,CalculateMovingRightVelocities,,USED
$A3A289,10723977,DetermineFacingForwardInstListIndex,,USED
$A3A29E,10723998,DetermineFacingLeftInstListIndex,,USED
$A3A2B7,10724023,DetermineFacingRightInstListIndex,,USED
$A3A2D0,10724048,MainAI_Sbug,,USED
$A3A2D7,10724055,Function_Sbug_WaitForSamusToGetNear,,USED
$A3A300,10724096,.return,,USED
$A3A301,10724097,Function_Sbug_Activate_0_MoveForwards,,USED
$A3A30B,10724107,Function_Sbug_Activate_1_MoveForwardsInAZigZag,,USED
$A3A315,10724117,Function_Sbug_Activate_3_MoveRandomly_WaitForSamusIfHitBlock,,USED
$A3A325,10724133,Function_Sbug_Activate_4_MoveRandomly_ReverseUntil6BlockAway,,USED
$A3A33B,10724155,Function_Sbug_Activate_5_MoveForwards_WaitForSamus,,USED
$A3A34B,10724171,Function_Sbug_Activate_2_MoveAlong45DegreeAngleTowardsSamus,,USED
$A3A380,10724224,Function_Sbug_Activate_6_MoveAlong45DegreeAngleAwayFromSamus,,USED
$A3A3B5,10724277,DetermineCustomInstListIndex,,USED
$A3A3CA,10724298,CalculateCustomVelocities,,USED
$A3A407,10724359,Function_Sbug_Activated_0_MoveForwards,,USED
$A3A40E,10724366,Function_Sbug_Activated_1_MoveForwardsInAZigZag,,USED
$A3A42D,10724397,.right,,USED
$A3A43F,10724415,.return,,USED
$A3A440,10724416,Function_Sbug_Activated_2_MoveAlong45DegreeAngleTowardsSamus,,USED
$A3A447,10724423,Function_Sbug_Activated_6_MoveAlong45DegAngleAwayFromSamus,,USED
$A3A44E,10724430,Function_Sbug_Activated_5_MoveForwards_WaitForSamus,,USED
$A3A45B,10724443,.wait,,USED
$A3A461,10724449,.return,,USED
$A3A462,10724450,Function_Sbug_MoveAlongCustomAngle_WaitForSamusIfHitBlock,,USED
$A3A46F,10724463,.timerExpired,,USED
$A3A475,10724469,.return,,USED
$A3A476,10724470,Function_Sbug_MoveStraightAlongAngle_ReverseUntil6BlocksAway,,USED
$A3A495,10724501,+,,USED
$A3A4A7,10724519,.reverse,,USED
$A3A4AA,10724522,.move,,USED
$A3A4AF,10724527,.done,,USED
$A3A4B5,10724533,.return,,USED
$A3A4B6,10724534,Func_Sbug_Activated_4_MoveRandomly_ReverseUntil6BlocksAway,,USED
$A3A4F0,10724592,Func_Sbug_Activated_3_MoveRandomly_WaitForSamusIfHitBlock,,USED
$A3A52A,10724650,ReverseSbugCustomAngle,,USED
$A3A578,10724728,MoveSbugForward,,USED
$A3A5A2,10724770,RTS_A3A5A2,,USED
$A3A5A3,10724771,MoveSbugLeft,,USED
$A3A5BB,10724795,+,,USED
$A3A5D6,10724822,+,,USED
$A3A5DA,10724826,MoveSbugRight,,USED
$A3A5F2,10724850,+,,USED
$A3A60D,10724877,+,,USED
$A3A611,10724881,MoveSbugAlongCustomAngle,,USED
$A3A629,10724905,+,,USED
$A3A644,10724932,+,,USED
$A3A648,10724936,MoveSbugAlongCustomAngle_WaitForSamusIfHitBlock,,USED
$A3A662,10724962,.notCollidedWithWall,,USED
$A3A67A,10724986,.return,,USED
$A3A67B,10724987,RTL_A3A67B,,USED
$A3A67C,10724988,RTL_A3A67C,,USED
$A3A67D,10724989,Spritemap_Sbug_FacingUp_0,,USED
$A3A684,10724996,Spritemap_Sbug_FacingUp_1,,USED
$A3A68B,10725003,Spritemap_Sbug_FacingUp_2,,USED
$A3A692,10725010,Spritemap_Sbug_FacingUpLeft_0,,USED
$A3A699,10725017,Spritemap_Sbug_FacingUpLeft_1,,USED
$A3A6A0,10725024,Spritemap_Sbug_FacingUpLeft_2,,USED
$A3A6A7,10725031,Spritemap_Sbug_FacingLeft_0,,USED
$A3A6AE,10725038,Spritemap_Sbug_FacingLeft_1,,USED
$A3A6B5,10725045,Spritemap_Sbug_FacingLeft_2,,USED
$A3A6BC,10725052,Spritemap_Sbug_FacingDownLeft_0,,USED
$A3A6C3,10725059,Spritemap_Sbug_FacingDownLeft_1,,USED
$A3A6CA,10725066,Spritemap_Sbug_FacingDownLeft_2,,USED
$A3A6D1,10725073,Spritemap_Sbug_FacingDown_0,,USED
$A3A6D8,10725080,Spritemap_Sbug_FacingDown_1,,USED
$A3A6DF,10725087,Spritemap_Sbug_FacingDown_2,,USED
$A3A6E6,10725094,Spritemap_Sbug_FacingDownRight_0,,USED
$A3A6ED,10725101,Spritemap_Sbug_FacingDownRight_1,,USED
$A3A6F4,10725108,Spritemap_Sbug_FacingDownRight_2,,USED
$A3A6FB,10725115,Spritemap_Sbug_FacingRight_0,,USED
$A3A702,10725122,Spritemap_Sbug_FacingRight_1,,USED
$A3A709,10725129,Spritemap_Sbug_FacingRight_2,,USED
$A3A710,10725136,Spritemap_Sbug_FacingUpRight_0,,USED
$A3A717,10725143,Spritemap_Sbug_FacingUpRight_1,,USED
$A3A71E,10725150,Spritemap_Sbug_FacingUpRight_2,,USED
$A3A725,10725157,Palette_Mochtroid,,USED
$A3A745,10725189,InstList_Mochtroid_NotTouchingSamus,,USED
$A3A759,10725209,InstList_Mochtroid_TouchingSamus,,USED
$A3A76D,10725229,MocktroidShakeVelocityTable_X,,USED
$A3A775,10725237,MocktroidShakeVelocityTable_Y,,USED
$A3A77D,10725245,InitAI_Mochtroid,,USED
$A3A790,10725264,MainAI_Mochtroid,,USED
$A3A7A4,10725284,.pointers,,USED
$A3A7AA,10725290,Function_Mochtroid_0_NotTouchingSamus,,USED
$A3A7C8,10725320,+,,USED
$A3A7E5,10725349,.negativeY,,USED
$A3A7ED,10725357,.storeYVelocity,,USED
$A3A7F3,10725363,+,,USED
$A3A803,10725379,+,,USED
$A3A819,10725401,.notCollidedWithBlock,,USED
$A3A837,10725431,+,,USED
$A3A854,10725460,.negativeX,,USED
$A3A85C,10725468,.storeXVelocity,,USED
$A3A862,10725474,+,,USED
$A3A872,10725490,+,,USED
$A3A888,10725512,.noBlockCollision,,USED
$A3A88F,10725519,UNUSED_Function_Mochtroid_2_Shaking_A3A88F,,USED
$A3A8C1,10725569,.shaking,,USED
$A3A8C8,10725576,Function_Mochtroid_1_TouchingSamus,,USED
$A3A8D7,10725591,.centeredX,,USED
$A3A8DF,10725599,.moveLeft,,USED
$A3A8EA,10725610,.moveRight,,USED
$A3A8F5,10725621,.moveX,,USED
$A3A90F,10725647,.centeredY,,USED
$A3A917,10725655,.moveUp,,USED
$A3A922,10725666,.moveDown,,USED
$A3A92D,10725677,.moveY,,USED
$A3A93C,10725692,SetMochtroidInstList,,USED
$A3A952,10725714,.return,,USED
$A3A953,10725715,EnemyTouch_Mochtroid,,USED
$A3A98A,10725770,.skipSFX,,USED
$A3A99A,10725786,.damage,,USED
$A3A9A7,10725799,.return,,USED
$A3A9A8,10725800,EnemyShot_Mochtroid,,USED
$A3A9B0,10725808,Spritemap_Mochtroid_NotTouchingSamus_0,,USED
$A3A9D0,10725840,Spritemap_Mochtroid_NotTouchingSamus_1,,USED
$A3A9F0,10725872,Spritemap_Mochtroid_NotTouchingSamus_2,,USED
$A3AA06,10725894,Spritemap_Mochtroid_TouchingSamus_0,,USED
$A3AA1C,10725916,Spritemap_Mochtroid_TouchingSamus_1,,USED
$A3AA32,10725938,Spritemap_Mochtroid_TouchingSamus_2,,USED
$A3AA48,10725960,Palette_Sidehopper,,USED
$A3AA68,10725992,Instruction_Sidehopper_QueueSoundInY_Lib2_Max3,,USED
$A3AA76,10726006,InstList_Sidehopper_Hopping_UpsideUp,,USED
$A3AA82,10726018,InstList_Sidehopper_Landed_UpsideUp,,USED
$A3AA9C,10726044,InstList_Sidehopper_Hopping_UpsideDown,,USED
$A3AAA8,10726056,InstList_Sidehopper_Landed_UpsideDown,,USED
$A3AAC2,10726082,InstListPointers_Sidehopper_Landed_UpsideUp,,USED
$A3AACA,10726090,InstListPointers_Sidehopper_Landed_UpsideDown,,USED
$A3AAD2,10726098,InstListPointers_Sidehopper_Hopping_UpsideUp,,USED
$A3AADA,10726106,InstListPointers_Sidehopper_Hopping_UpsideDown,,USED
$A3AAE2,10726114,HopFunctionPointers_Sidehopper,,USED
$A3AAE6,10726118,HopTable_Small_YSpeedTableIndexDelta,,USED
$A3AAEA,10726122,HopTable_Small_XSpeed,,USED
$A3AAEE,10726126,HopTable_Small_JumpHeight,,USED
$A3AAF2,10726130,HopTable_Big_YSpeedTableIndexDelta,,USED
$A3AAF6,10726134,HopTable_Big_XSpeed,,USED
$A3AAFA,10726138,HopTable_Big_JumpHeight,,USED
$A3AAFE,10726142,Instruction_Hopper_ReadyToHop,,USED
$A3AB09,10726153,InitAI_Hopper,,USED
$A3AB44,10726212,.upsideDown,,USED
$A3AB4C,10726220,+,,USED
$A3AB67,10726247,.sidehopper,,USED
$A3AB9D,10726301,Hoppers_CalculateInitialHopSpeed,,USED
$A3ABA1,10726305,.loop,,USED
$A3ABBB,10726331,SetSidehopperInstList,,USED
$A3ABCF,10726351,MainAI_Hopper,,USED
$A3ABD6,10726358,Function_Hopper_Hop,,USED
$A3ABE6,10726374,Function_Hopper_SmallHop,,USED
$A3AC12,10726418,.return,,USED
$A3AC13,10726419,Function_Hopper_BigHop,,USED
$A3AC3F,10726463,.return,,USED
$A3AC40,10726464,Function_Hopper_Hop_UpsideUp,,USED
$A3AC55,10726485,.return,,USED
$A3AC56,10726486,Function_Hopper_Hop_UpsideDown,,USED
$A3AC6B,10726507,.return,,USED
$A3AC6C,10726508,Function_Hopper_HopBackwards_UpsideUp,,USED
$A3AC8F,10726543,Function_Hopper_HopForwards_UpsideUp,,USED
$A3ACA8,10726568,Function_Hopper_HopBackwards_UpsideDown,,USED
$A3ACCB,10726603,Function_Hopper_HopForwards_UpsideDown,,USED
$A3ACE4,10726628,Function_Hopper_Landed,,USED
$A3AD04,10726660,.upsideDown,,USED
$A3AD0E,10726670,Function_Hopper_Jumping_UpsideUp,,USED
$A3AD1C,10726684,.falling,,USED
$A3AD1F,10726687,.return,,USED
$A3AD20,10726688,Function_Hopper_Jumping_UpsideUp_duplicate,,USED
$A3AD2E,10726702,.falling,,USED
$A3AD31,10726705,.return,,USED
$A3AD32,10726706,Function_Hopper_Jumping_UpsideDown,,USED
$A3AD40,10726720,.falling,,USED
$A3AD43,10726723,.return,,USED
$A3AD44,10726724,Function_Hopper_Jumping_UpsideDown_duplicate,,USED
$A3AD52,10726738,.falling,,USED
$A3AD55,10726741,.return,,USED
$A3AD56,10726742,Function_Hopper_WaitToHop,,USED
$A3AD6C,10726764,.return,,USED
$A3AD6D,10726765,HopperMovement_Jumping_UpsideUp,,USED
$A3AD9A,10726810,.notCollidedWithBlock,,USED
$A3ADBA,10726842,.notCollidedWithWall,,USED
$A3ADD3,10726867,.return,,USED
$A3ADD4,10726868,HopperMovement_Falling_UpsideUp,,USED
$A3ADFD,10726909,.notCollidedWithBlock,,USED
$A3AE14,10726932,.notCollidedWithWall,,USED
$A3AE23,10726947,+,,USED
$A3AE26,10726950,.return,,USED
$A3AE27,10726951,HopperMovement_Jumping_UpsideDown,,USED
$A3AE54,10726996,.notCollidedWithBlock,,USED
$A3AE74,10727028,.notCollidedWithWall,,USED
$A3AE8D,10727053,.return,,USED
$A3AE8E,10727054,HopperMovement_Falling_UpsideDown,,USED
$A3AEB7,10727095,.notCollidedWithBlock,,USED
$A3AECE,10727118,.notCollidedWithWall,,USED
$A3AEDD,10727133,+,,USED
$A3AEE0,10727136,.return,,USED
$A3AEE1,10727137,RTL_A3AEE1,,USED
$A3AEE2,10727138,RTL_A3AEE2,,USED
$A3AEE3,10727139,Spritemap_Sidehopper_0,,USED
$A3AEFE,10727166,Spritemap_Sidehopper_1,,USED
$A3AF19,10727193,Spritemap_Sidehopper_2,,USED
$A3AF34,10727220,Spritemap_Sidehopper_3,,USED
$A3AF4F,10727247,Spritemap_Sidehopper_4,,USED
$A3AF6A,10727274,Spritemap_Sidehopper_5,,USED
$A3AF85,10727301,Palette_Dessgeega,,USED
$A3AFA5,10727333,InstList_Dessgeega_Hopping_UpsideUp,,USED
$A3AFAD,10727341,InstList_Dessgeega_Landed_UpsideUp,,USED
$A3AFC3,10727363,InstList_Dessgeega_Hopping_UpsideDown,,USED
$A3AFCB,10727371,InstList_Dessgeega_Landed_UpsideDown,,USED
$A3AFE1,10727393,RTL_A3AFE1,,USED
$A3AFE2,10727394,RTL_A3AFE2,,USED
$A3AFE3,10727395,Spritemap_Dessgeega_0,,USED
$A3AFFE,10727422,Spritemap_Dessgeega_1,,USED
$A3B019,10727449,Spritemap_Dessgeega_2,,USED
$A3B034,10727476,Spritemap_Dessgeega_3,,USED
$A3B04F,10727503,Spritemap_Dessgeega_4,,USED
$A3B06A,10727530,Spritemap_Dessgeega_5,,USED
$A3B085,10727557,Palette_SidehopperLarge,,USED
$A3B0A5,10727589,Palette_SidehopperTourian,,USED
$A3B0C5,10727621,InstList_SidehopperLarge_Hopping_UpsideUp,,USED
$A3B0D1,10727633,InstList_SidehopperLarge_Landed_UpsideUp,,USED
$A3B0EB,10727659,InstList_SidehopperLarge_Hopping_UpsideDown,,USED
$A3B0F7,10727671,InstList_SidehopperLarge_Landed_UpsideDown,,USED
$A3B111,10727697,Spritemap_SidehopperTourian_0,,USED
$A3B136,10727734,Spritemap_SidehopperTourian_1,,USED
$A3B15B,10727771,Spritemap_SidehopperTourian_2,,USED
$A3B194,10727828,Spritemap_SidehopperTourian_3,,USED
$A3B1B9,10727865,Spritemap_SidehopperTourian_4,,USED
$A3B1DE,10727902,Spritemap_SidehopperTourian_5,,USED
$A3B217,10727959,Palette_DessgeegaLarge,,USED
$A3B237,10727991,InstList_DessgeegaLarge_Hopping_UpsideUp,,USED
$A3B23F,10727999,InstList_DessgeegaLarge_Landed_UpsideUp,,USED
$A3B255,10728021,InstList_DessgeegaLarge_Hopping_UpsideDown,,USED
$A3B25D,10728029,InstList_DessgeegaLarge_Landed_UpsideDown,,USED
$A3B273,10728051,Spritemap_DessgeegaLarge_0,,USED
$A3B2A2,10728098,Spritemap_DessgeegaLarge_1,,USED
$A3B2D1,10728145,Spritemap_DessgeegaLarge_2,,USED
$A3B30A,10728202,Spritemap_DessgeegaLarge_3,,USED
$A3B339,10728249,Spritemap_DessgeegaLarge_4,,USED
$A3B368,10728296,Spritemap_DessgeegaLarge_5,,USED
$A3B3A1,10728353,Palette_Zoa,,USED
$A3B3C1,10728385,InstList_Zoa_FacingLeft_Shooting,,USED
$A3B3D7,10728407,InstList_Zoa_FacingLeft_Rising,,USED
$A3B3E7,10728423,InstList_Zoa_FacingRight_Shooting,,USED
$A3B3FD,10728445,InstList_Zoa_FacingRight_Rising,,USED
$A3B40D,10728461,InstListPointers_Zoa,,USED
$A3B415,10728469,ZoaXSpeedTable_speed,,USED
$A3B417,10728471,ZoaXSpeedTable_subSpeed,,USED
$A3B429,10728489,Instruction_Zoa_SetXSpeedTableIndexTo4,,USED
$A3B434,10728500,Instruction_Zoa_SetXSpeedTableIndexTo8,,USED
$A3B43F,10728511,Instruction_Zoa_SetXSpeedTableIndexToC,,USED
$A3B44A,10728522,InitAI_Zoa,,USED
$A3B47C,10728572,MainAI_Zoa,,USED
$A3B482,10728578,Function_Zoa_WaitForSamusToGetNear,,USED
$A3B49A,10728602,.keepLeft,,USED
$A3B4A7,10728615,.return,,USED
$A3B4A8,10728616,Function_Zoa_Rising,,USED
$A3B4C7,10728647,.rising,,USED
$A3B4D6,10728662,Function_Zoa_Shooting,,USED
$A3B4F8,10728696,.right,,USED
$A3B515,10728725,.offScreen,,USED
$A3B537,10728759,SetZoaInstList,,USED
$A3B556,10728790,.return,,USED
$A3B557,10728791,UNUSED_GetEnemyIndex_A3B557,,USED
$A3B55B,10728795,UNUSED_GetEnemyIndex_A3B55B,,USED
$A3B55F,10728799,Spritemap_Zoa_0,,USED
$A3B566,10728806,Spritemap_Zoa_1,,USED
$A3B56D,10728813,Spritemap_Zoa_2,,USED
$A3B574,10728820,Spritemap_Zoa_3,,USED
$A3B57B,10728827,Spritemap_Zoa_4,,USED
$A3B582,10728834,Spritemap_Zoa_5,,USED
$A3B589,10728841,Spritemap_Zoa_6,,USED
$A3B590,10728848,Spritemap_Zoa_7,,USED
$A3B597,10728855,Spritemap_Zoa_8,,USED
$A3B59E,10728862,Spritemap_Zoa_9,,USED
$A3B5A5,10728869,Spritemap_Zoa_A,,USED
$A3B5AC,10728876,Spritemap_Zoa_B,,USED
$A3B5B3,10728883,Palette_Viola,,USED
$A3B5D3,10728915,InstList_Viola_UpsideDown,,USED
$A3B5DB,10728923,InstList_Viola_UpsideUp,,USED
$A3B5E3,10728931,InstList_Viola_UpsideRight,,USED
$A3B5EB,10728939,InstList_Viola_UpsideLeft,,USED
$A3B5EF,10728943,InstList_Viola_Normal,,USED
$A3B62B,10729003,UNUSED_InstList_Viola_XFlipped_A3B62B,,USED
$A3B667,10729063,InitialInstListPointers_Viola,,USED
$A3B66F,10729071,InitAI_Viola,,USED
$A3B689,10729097,Spritemap_Viola_Normal_0,,USED
$A3B690,10729104,Spritemap_Viola_Normal_1,,USED
$A3B697,10729111,Spritemap_Viola_Normal_2,,USED
$A3B69E,10729118,Spritemap_Viola_Normal_3,,USED
$A3B6A5,10729125,Spritemap_Viola_Normal_4,,USED
$A3B6AC,10729132,Spritemap_Viola_Normal_5,,USED
$A3B6B3,10729139,Spritemap_Viola_Normal_6,,USED
$A3B6BA,10729146,Spritemap_Viola_Normal_7,,USED
$A3B6C1,10729153,UNUSED_Spritemap_Viola_XFlipped_A3B6C1,,USED
$A3B6C8,10729160,UNUSED_Spritemap_Viola_XFlipped_A3B6C8,,USED
$A3B6CF,10729167,UNUSED_Spritemap_Viola_XFlipped_A3B6CF,,USED
$A3B6D6,10729174,UNUSED_Spritemap_Viola_XFlipped_A3B6D6,,USED
$A3B6DD,10729181,UNUSED_Spritemap_Viola_XFlipped_A3B6DD,,USED
$A3B6E4,10729188,UNUSED_Spritemap_Viola_XFlipped_A3B6E4,,USED
$A3B6EB,10729195,UNUSED_Spritemap_Viola_XFlipped_A3B6EB,,USED
$A3B6F2,10729202,UNUSED_Spritemap_Viola_XFlipped_A3B6F2,,USED
$A3B6F9,10729209,UNUSED_CrashIfEnemyInitParamIsNonZero_A3B6F9,,USED
$A3B6FF,10729215,.crash,,USED
$A3B702,10729218,Palette_Bang,,USED
$A3B722,10729250,InstListPointers_Bang,,USED
$A3B75E,10729310,InstList_Bang_Core_Growth0_Idling,,USED
$A3B772,10729330,InstList_Bang_Core_Growth0_Growing,,USED
$A3B790,10729360,InstList_Bang_Core_Growth1_Idling,,USED
$A3B7A4,10729380,InstList_Bang_Core_Growth1_Growing,,USED
$A3B7C2,10729410,InstList_Bang_Core_Growth2_Idling,,USED
$A3B7D6,10729430,InstList_Bang_Core_Growth2_Growing,,USED
$A3B7F4,10729460,InstList_Bang_Core_Growth3_Idling,,USED
$A3B838,10729528,InstList_Bang_Core_Growth3_Growing,,USED
$A3B85A,10729562,InstList_Bang_Core_Growth4_Idling,,USED
$A3B88A,10729610,InstList_Bang_Core_Growth4_Growing,,USED
$A3B8AC,10729644,InstList_Bang_Shell_Growth0_Idling,,USED
$A3B8C0,10729664,InstList_Bang_Shell_Growth0_Growing,,USED
$A3B8DE,10729694,InstList_Bang_Shell_Growth1_Idling,,USED
$A3B8F2,10729714,InstList_Bang_Shell_Growth1_Growing,,USED
$A3B910,10729744,InstList_Bang_Shell_Growth2_Idling,,USED
$A3B924,10729764,InstList_Bang_Shell_Growth2_Growing,,USED
$A3B942,10729794,InstList_Bang_Shell_Growth3_Idling,,USED
$A3B986,10729862,InstList_Bang_Shell_Growth3_Growing,,USED
$A3B9A8,10729896,InstList_Bang_Shell_Growth4_Idling,,USED
$A3B9D8,10729944,InstList_Bang_Shell_Growth4_Growing,,USED
$A3B9FA,10729978,InstList_Bang_Electricity_None,,USED
$A3BA00,10729984,InstList_Bang_Electricity_Growth3_4_Growing,,USED
$A3BA3C,10730044,UNSUED_InstList_Bang_Electricity_Growing_A3BA3C,,USED
$A3BA78,10730104,Instruction_Bang_PlayAcquiredSuitSFX,,USED
$A3BA84,10730116,BangMaxSpeeds,,USED
$A3BA94,10730132,BangAngles,,USED
$A3BAA8,10730152,Instruction_Bang_SetFinishedGrowingFlagTo1,,USED
$A3BAB3,10730163,InitAI_Bang,,USED
$A3BB1E,10730270,.idling,,USED
$A3BB25,10730277,MainAI_Bang,,USED
$A3BB2B,10730283,BangAI_Electricity,,USED
$A3BB4A,10730314,BangAI_Shell,,USED
$A3BB66,10730342,BangAI_Core,,USED
$A3BB8D,10730381,+,,USED
$A3BB9B,10730395,+,,USED
$A3BBDB,10730459,+,,USED
$A3BBEB,10730475,FireChargedBeamAtSamus,,USED
$A3BBFD,10730493,.loop,,USED
$A3BC06,10730502,.zeroDamage,,USED
$A3BC46,10730566,.fail,,USED
$A3BC4A,10730570,.beamTypes,,USED
$A3BC6A,10730602,BangAccelerationIntervalTimeResetValues_accel,,USED
$A3BC6C,10730604,BangAccelerationIntervalTimeResetValues_decel,,USED
$A3BC9E,10730654,ExecuteBangeMovementFunction,,USED
$A3BCA5,10730661,Function_Bang_Movement_MovementDelay,,USED
$A3BCC0,10730688,.return,,USED
$A3BCC1,10730689,Function_Bang_Movement_GetEnemyIndex,,USED
$A3BCC5,10730693,Function_Bang_Movement_TargetSamus,,USED
$A3BCF1,10730737,TriggerBangDecelerationIfTooFarOffTarget,,USED
$A3BD1B,10730779,.return,,USED
$A3BD1C,10730780,Function_Bang_Movement_Accelerating,,USED
$A3BD2C,10730796,Function_Bang_Movement_Decelerating,,USED
$A3BD48,10730824,.delay,,USED
$A3BD4E,10730830,.return,,USED
$A3BD4F,10730831,AccelerateBang,,USED
$A3BD88,10730888,.return,,USED
$A3BD89,10730889,DecelerateBang,,USED
$A3BDB8,10730936,.return,,USED
$A3BDB9,10730937,BangXMovement,,USED
$A3BDDC,10730972,+,,USED
$A3BE0A,10731018,+,,USED
$A3BE1C,10731036,BangYMovement,,USED
$A3BE3B,10731067,+,,USED
$A3BE69,10731113,+,,USED
$A3BE7B,10731131,UnsignedMultiplication_24bit_A3BE7B,,USED
$A3BEBC,10731196,.return,,USED
$A3BEBE,10731198,StrugglingWithMultiWordNegation,,USED
$A3BEC8,10731208,+,,USED
$A3BED9,10731225,.return,,USED
$A3BEDA,10731226,SetBangInstList,,USED
$A3BEFC,10731260,.return,,USED
$A3BEFD,10731261,EnemyShot_Bang,,USED
$A3BF3B,10731323,.RTSFunction,,USED
$A3BF45,10731333,.notIndex9,,USED
$A3BF76,10731382,+,,USED
$A3BF7D,10731389,Spritemap_Bang_Growth0_Idling_0,,USED
$A3BF84,10731396,Spritemap_Bang_Growth0_Idling_1,,USED
$A3BF8B,10731403,Spritemap_Bang_Growth0_Idling_2,,USED
$A3BF92,10731410,Spritemap_Bang_Growth0_Idling_3,,USED
$A3BF99,10731417,Spritemap_Bang_Growth0_Idling_4,,USED
$A3BFA0,10731424,Spritemap_Bang_Growth0_Idling_5,,USED
$A3BFA7,10731431,Spritemap_Bang_Growth0_Growing_0,,USED
$A3BFAE,10731438,Spritemap_Bang_Growth0_Growing_1,,USED
$A3BFB5,10731445,Spritemap_Bang_Growth0_Growing_2,,USED
$A3BFBC,10731452,Spritemap_Bang_Growth0_Growing_3,,USED
$A3BFD2,10731474,Spritemap_Bang_Growth0_Growing_4,,USED
$A3BFD9,10731481,Spritemap_Bang_Growth0_Growing_5,,USED
$A3BFEF,10731503,Spritemap_Bang_Growth0_Growing_6,,USED
$A3BFF6,10731510,Spritemap_Bang_Growth0_Growing_7,,USED
$A3C00C,10731532,Spritemap_Bang_Growth1_Idling_0,,USED
$A3C013,10731539,Spritemap_Bang_Growth1_Idling_1,,USED
$A3C029,10731561,Spritemap_Bang_Growth1_Idling_2,,USED
$A3C030,10731568,Spritemap_Bang_Growth1_Idling_3,,USED
$A3C046,10731590,Spritemap_Bang_Growth1_Idling_4,,USED
$A3C04D,10731597,Spritemap_Bang_Growth1_Idling_5,,USED
$A3C063,10731619,Spritemap_Bang_Growth1_Growing_0,,USED
$A3C079,10731641,Spritemap_Bang_Growth1_Growing_1,,USED
$A3C08F,10731663,Spritemap_Bang_Growth1_Growing_2,,USED
$A3C096,10731670,Spritemap_Bang_Growth1_Growing_3,,USED
$A3C0AC,10731692,Spritemap_Bang_Growth1_Growing_4,,USED
$A3C0B3,10731699,Spritemap_Bang_Growth1_Growing_5,,USED
$A3C0C9,10731721,Spritemap_Bang_Growth1_Growing_6,,USED
$A3C0D0,10731728,Spritemap_Bang_Growth1_Growing_7,,USED
$A3C0E6,10731750,Spritemap_Bang_Growth2_Idling_0,,USED
$A3C0ED,10731757,Spritemap_Bang_Growth2_Idling_1,,USED
$A3C103,10731779,Spritemap_Bang_Growth2_Idling_2,,USED
$A3C10A,10731786,Spritemap_Bang_Growth2_Idling_3,,USED
$A3C120,10731808,Spritemap_Bang_Growth2_Idling_4,,USED
$A3C127,10731815,Spritemap_Bang_Growth2_Idling_5,,USED
$A3C13D,10731837,Spritemap_Bang_Growth2_Growing_0,,USED
$A3C144,10731844,Spritemap_Bang_Growth2_Growing_1,,USED
$A3C15A,10731866,Spritemap_Bang_Growth2_Growing_2,,USED
$A3C161,10731873,Spritemap_Bang_Growth2_Growing_3,,USED
$A3C177,10731895,Spritemap_Bang_Growth2_Growing_4,,USED
$A3C17E,10731902,Spritemap_Bang_Growth2_Growing_5,,USED
$A3C194,10731924,Spritemap_Bang_Growth2_Growing_6,,USED
$A3C19B,10731931,Spritemap_Bang_Growth2_Growing_7,,USED
$A3C1B1,10731953,Spritemap_Bang_Growth2_Growing_8,,USED
$A3C1B8,10731960,Spritemap_Bang_Growth2_Growing_9,,USED
$A3C1CE,10731982,Spritemap_Bang_Growth3_Idling_0,,USED
$A3C1D5,10731989,Spritemap_Bang_Growth3_Idling_1,,USED
$A3C1EB,10732011,Spritemap_Bang_Growth3_Idling_2,,USED
$A3C1F2,10732018,Spritemap_Bang_Growth3_Idling_3,,USED
$A3C208,10732040,Spritemap_Bang_Growth3_Idling_4,,USED
$A3C20F,10732047,Spritemap_Bang_Growth3_Idling_5,,USED
